281;120;288
99;101;20
125;117;44
196;216;120
142;182;81
142;235;132
125;96;192
300;231;59
331;244;241
35;13;18
192;191;156
158;217;62
169;113;142
158;61;138
259;163;262
198;154;59
231;176;297
98;226;25
100;75;42
203;49;196
219;82;264
26;140;91
193;95;168
53;70;41
218;114;297
6;67;167
40;90;97
46;59;108
190;287;61
165;108;248
234;197;227
265;284;88
62;146;211
181;218;191
166;161;136
264;283;153
55;106;146
162;287;283
40;42;58
197;195;28
222;40;178
163;256;150
5;102;101
110;86;140
167;66;106
246;244;211
228;206;18
126;227;187
202;51;95
724;12;720
119;150;271
133;50;89
69;137;170
4;60;26
324;255;82
317;216;291
262;200;191
17;172;26
148;253;31
117;220;135
115;19;186
21;52;271
481;31;480
226;343;227
337;175;288
128;214;228
168;137;268
202;243;167
219;254;71
106;27;4
297;223;497
195;285;404
262;114;95
89;171;178
29;115;102
280;298;102
86;36;70
203;201;91
134;261;6
165;244;226
4;196;144
209;339;292
157;128;277
35;612;613
137;254;131
233;231;167
129;152;109
115;317;219
210;38;175
209;76;218
315;167;234
226;142;143
220;120;91
13;291;90
405;243;263
148;136;286
266;227;325
239;261;245
318;296;158
162;234;194
4;211;57
38;138;120
265;343;113
221;60;229
83;125;103
50;28;137
292;266;184
48;152;173
75;96;70
152;128;85
314;146;244
19;23;89
258;417;296
131;136;244
367;234;253
204;115;52
66;161;143
298;163;449
37;79;80
129;114;45
411;176;271
86;103;139
57;149;40
289;121;217
190;276;214
294;8;129
339;269;147
229;333;260
261;461;380
236;197;244
168;74;254
52;66;58
205;177;148
240;270;87
204;66;262
156;277;174
144;180;108
580;68;576
72;220;109
236;77;268
169;119;120
87;260;304
305;21;286
86;146;118
166;190;230
278;402;261
103;114;117
225;171;238
269;250;434
110;185;184
62;221;52
240;278;172
159;100;203
116;126;71
60;30;90
232;149;100
27;99;83
116;84;80
66;138;257
75;153;158
153;135;72
113;240;280
148;180;194
125;126;72
167;254;228
93;111;181
90;297;314
184;134;271
136;65;278
162;179;158
47;51;56
93;291;296
198;146;133
292;185;230
204;172;246
17;58;100
190;29;212
164;25;74
215;180;186
102;213;141
297;402;237
298;267;18
185;176;317
124;115;88
174;35;245
258;94;137
170;214;86
9;116;231
70;202;20
175;257;28
45;121;24
82;227;12
116;146;12
42;43;148
123;12;152
106;180;129
7;236;231
57;49;66
213;117;203
261;215;269
16;34;30
214;156;344
328;320;72
262;88;97
39;49;110
152;128;190
45;232;124
274;108;305
193;28;78
30;95;174
152;290;263
404;243;234
163;77;228
272;347;229
303;273;242
5;28;16
198;79;25
236;282;208
114;253;188
82;39;91
222;209;260
61;50;90
239;102;196
243;324;405
153;173;222
144;80;95
125;256;252
69;25;110
160;225;117
80;219;255
94;119;107
207;311;123
241;96;244
107;79;163
34;224;64
293;237;230
166;157;239
250;226;136
239;252;269
294;285;101
183;113;174
110;126;148
137;111;77
323;197;274
99;20;101
51;45;62
264;447;269
100;70;153
202;217;146
232;168;160
211;149;173
191;4;11
30;34;16
8;172;189
85;60;27
127;93;207
192;494;530
188;42;98
67;48;125
175;288;337
32;127;145
212;153;192
275;18;265
219;244;420
302;196;211
101;274;328
111;116;109
193;203;168
300;271;38
256;157;237
230;109;81
35;161;152
130;344;238
48;18;44
170;265;235
150;347;229
375;425;200
220;121;301
266;68;216
82;80;18
169;105;130
90;100;96
404;268;297
112;193;156
49;268;115
146;61;160
279;268;92
3;185;198
407;178;287
134;86;183
141;230;104
157;136;127
119;236;143
142;277;102
356;166;259
9;102;64
260;437;231
246;113;7
113;79;118
221;180;17
38;91;107
287;282;15
255;241;290
5;24;6
328;81;278
155;170;183
184;228;382
98;202;64
223;281;117
164;213;241
8;74;210
231;225;351
194;396;221
56;40;22
68;136;156
112;212;180
253;126;176
146;273;290
295;119;90
108;95;185
105;91;131
200;375;425
105;94;73
131;195;96
264;146;222
105;171;112
133;235;91
141;59;181
116;225;215
259;114;161
96;245;164
44;34;37
282;345;146
182;55;184
